placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country,daily_rate,is_fast_fill,fee_category,client_name,industry,recruiter_name,seniority
171,Data Analyst,2024-02-10,2024-03-16,35,3791.42,31,13,Nigeria,United Kingdom,108.33,False,Medium,BlueStar Recruitment 31,Manufacturing,Priya Ahmed,Mid
172,Senior IT Support,2023-12-10,2024-01-04,25,4593.42,18,2,India,UAE,183.74,True,Medium,BrightForce Group 18,Manufacturing,Priya Patel,Mid
173,HR Manager,2024-04-25,2024-06-05,41,3088.22,1,29,Nigeria,United Kingdom,75.32,False,Medium,CoreHire Solutions 1,Finance,Sarah Patel,Junior
174,Junior Developer,2024-06-24,2024-07-13,19,3504.89,100,10,Pakistan,United States,184.47,True,Medium,TalentBridge Solutions 100,Manufacturing,Omar Davis,Senior
175,Senior IT Support,2024-04-13,2024-05-06,23,4192.2,64,20,India,Australia,182.27,True,Medium,PeakHire Group 64,Retail,Chen Hassan,Mid
176,Junior Developer,2023-01-02,2023-01-27,25,3155.63,31,19,Pakistan,Canada,126.23,True,Medium,BlueStar Recruitment 31,Manufacturing,Aisha Wilson,Junior
177,Senior IT Support,2024-06-22,2024-07-17,25,5617.42,65,18,Pakistan,United Kingdom,224.7,True,High,ProLink HR 65,Technology,Carlos Brown,Senior
178,Senior IT Support,2023-09-17,2023-10-18,31,6178.35,46,26,Philippines,United Kingdom,199.3,False,High,RapidHire Partners 46,Retail,David Smith,Junior
179,Senior IT Support,2023-12-07,2024-01-01,25,6857.51,46,18,India,UAE,274.3,True,High,RapidHire Partners 46,Retail,Carlos Brown,Senior
180,Junior Developer,2024-05-05,2024-06-12,38,3491.15,18,3,Nigeria,Canada,91.87,False,Medium,BrightForce Group 18,Manufacturing,Lisa Singh,Senior
181,Junior Developer,2023-02-12,2023-03-03,19,1131.42,40,17,Pakistan,Canada,59.55,True,Low,NexGen Recruitment 40,Technology,Zara Jones,Junior
182,HR Manager,2023-07-15,2023-08-20,36,1759.94,100,2,Nigeria,UAE,48.89,False,Low,TalentBridge Solutions 100,Manufacturing,Priya Patel,Mid
183,Data Analyst,2024-03-26,2024-04-18,23,2310.85,50,11,India,United States,100.47,True,Medium,GlobalStaff Partners 50,Finance,Ahmed Smith,Mid
184,HR Manager,2023-10-01,2023-11-05,35,2102.04,94,14,Philippines,United Kingdom,60.06,False,Medium,PeakHire Group 94,Technology,Omar Singh,Senior
185,Junior Developer,2023-03-23,2023-04-25,33,2636.42,38,10,Philippines,Canada,79.89,False,Medium,SwiftTalent Agency 38,Finance,Omar Davis,Senior
186,HR Manager,2024-04-02,2024-05-09,37,3833.22,46,20,Kenya,Canada,103.6,False,Medium,RapidHire Partners 46,Retail,Chen Hassan,Mid
187,Senior IT Support,2024-01-08,2024-02-09,32,3375.21,96,22,India,United States,105.48,False,Medium,EliteForce Staffing 96,Technology,Sarah Taylor,Mid
188,HR Manager,2024-01-11,2024-01-28,17,4416.9,73,2,Pakistan,Australia,259.82,True,Medium,PeakHire Group 73,Manufacturing,Priya Patel,Mid
189,HR Manager,2023-03-20,2023-04-14,25,7744.12,68,12,Pakistan,Canada,309.76,True,High,TalentBridge Solutions 68,Retail,Emma Khan,Senior
190,Data Analyst,2023-07-10,2023-08-11,32,1748.83,50,30,India,Australia,54.65,False,Low,GlobalStaff Partners 50,Finance,Raj Ali,Junior
191,Data Analyst,2023-10-20,2023-11-08,19,3112.11,63,7,Pakistan,United Kingdom,163.8,True,Medium,PeakHire Group 63,Technology,Sarah Johnson,Junior
192,HR Manager,2023-03-31,2023-04-16,16,3863.28,41,22,Pakistan,UAE,241.46,True,Medium,PeakHire Group 41,Retail,Sarah Taylor,Mid
193,Data Analyst,2023-06-28,2023-07-25,27,3674.0,66,8,Kenya,United Kingdom,136.07,True,Medium,BrightForce Group 66,Healthcare,Chen Smith,Mid
194,Junior Developer,2024-01-05,2024-02-08,34,1710.21,48,15,India,Australia,50.3,False,Low,NexGen Recruitment 48,Technology,Emma Williams,Senior
195,Senior IT Support,2024-05-05,2024-05-29,24,3328.74,99,14,Pakistan,Australia,138.7,True,Medium,RapidHire Partners 99,Finance,Omar Singh,Senior
196,Data Analyst,2024-06-13,2024-06-30,17,2927.02,100,18,Pakistan,Australia,172.18,True,Medium,TalentBridge Solutions 100,Manufacturing,Carlos Brown,Senior
197,HR Manager,2023-05-08,2023-05-25,17,5514.32,39,6,Pakistan,United States,324.37,True,High,SwiftTalent Agency 39,Technology,Emma Smith,Mid
198,Junior Developer,2023-10-18,2023-11-20,33,2038.07,33,7,India,Australia,61.76,False,Medium,CoreHire Solutions 33,Manufacturing,Sarah Johnson,Junior
199,Data Analyst,2023-06-22,2023-07-16,24,2843.28,75,5,India,United States,118.47,True,Medium,GlobalStaff Partners 75,Retail,Emma Johnson,Mid
200,Data Analyst,2023-01-30,2023-03-06,35,3527.59,83,25,Kenya,Australia,100.79,False,Medium,TalentBridge Solutions 83,Technology,Priya Jones,Junior
201,Junior Developer,2023-02-01,2023-03-05,32,3300.88,81,18,India,UAE,103.15,False,Medium,TalentBridge Solutions 81,Technology,Carlos Brown,Senior
202,HR Manager,2024-02-20,2024-03-21,30,1734.63,10,23,Kenya,United Kingdom,57.82,False,Low,PeakHire Group 10,Technology,Zara Smith,Senior
203,HR Manager,2023-05-28,2023-06-19,22,5421.26,92,11,Pakistan,UAE,246.42,True,High,ClearPath Hiring 92,Manufacturing,Ahmed Smith,Mid
204,Data Analyst,2023-09-05,2023-10-01,26,2544.94,35,15,Philippines,United States,97.88,True,Medium,PeakHire Group 35,Manufacturing,Emma Williams,Senior
205,Senior IT Support,2024-03-04,2024-03-20,16,4451.06,21,27,Pakistan,UAE,278.19,True,Medium,TalentBridge Solutions 21,Manufacturing,Zara Ahmed,Junior
206,Data Analyst,2024-06-11,2024-07-18,37,1569.5,40,16,Nigeria,United Kingdom,42.42,False,Low,NexGen Recruitment 40,Technology,Omar Ali,Junior
207,HR Manager,2023-12-28,2024-01-18,21,7833.43,37,16,Pakistan,Australia,373.02,True,High,PeakHire Group 37,Healthcare,Omar Ali,Junior
208,HR Manager,2023-04-21,2023-06-01,41,4416.9,34,24,Nigeria,UAE,107.73,False,Medium,SwiftTalent Agency 34,Manufacturing,Raj Ali,Senior
209,Data Analyst,2023-07-19,2023-08-22,34,2477.8199999999997,37,3,Nigeria,Canada,72.88,False,Medium,PeakHire Group 37,Healthcare,Lisa Singh,Senior
210,Data Analyst,2023-05-02,2023-06-02,31,3475.93,13,13,Philippines,UAE,112.13,False,Medium,SwiftTalent Agency 13,Technology,Priya Ahmed,Mid
211,Data Analyst,2024-06-05,2024-07-08,33,3264.9,6,2,Nigeria,United Kingdom,98.94,False,Medium,GlobalStaff Partners 6,Manufacturing,Priya Patel,Mid
212,HR Manager,2024-06-11,2024-07-01,20,2558.0,79,11,Pakistan,United States,127.9,True,Medium,BrightForce Group 79,Finance,Ahmed Smith,Mid
213,Data Analyst,2024-06-05,2024-07-08,33,2781.17,91,19,Philippines,UAE,84.28,False,Medium,BrightForce Group 91,Retail,Aisha Wilson,Junior
214,Data Analyst,2024-03-02,2024-03-26,24,1993.72,93,28,Philippines,United Kingdom,83.07,True,Low,BlueStar Recruitment 93,Technology,Zara Malik,Junior
215,Data Analyst,2023-08-22,2023-09-24,33,3901.21,75,16,Kenya,United States,118.22,False,Medium,GlobalStaff Partners 75,Retail,Omar Ali,Junior
216,HR Manager,2023-02-02,2023-03-08,34,3738.88,90,4,Philippines,United States,109.97,False,Medium,BrightForce Group 90,Manufacturing,David Davis,Junior
217,Data Analyst,2023-07-28,2023-08-19,22,2256.34,100,20,Pakistan,Canada,102.56,True,Medium,TalentBridge Solutions 100,Manufacturing,Chen Hassan,Mid
218,Senior IT Support,2023-11-29,2024-01-09,41,6528.88,62,17,Nigeria,Canada,159.24,False,High,ClearPath Hiring 62,Healthcare,Zara Jones,Junior
219,HR Manager,2023-12-29,2024-01-22,24,7560.62,93,22,India,UAE,315.03,True,High,BlueStar Recruitment 93,Technology,Sarah Taylor,Mid
220,Junior Developer,2023-11-02,2023-12-05,33,3872.01,39,25,Kenya,UAE,117.33,False,Medium,SwiftTalent Agency 39,Technology,Priya Jones,Junior
221,HR Manager,2023-10-08,2023-11-06,29,1951.12,74,22,Kenya,Australia,67.28,False,Low,TalentBridge Solutions 74,Technology,Sarah Taylor,Mid
222,Data Analyst,2023-10-25,2023-11-24,30,3863.83,92,3,Philippines,UAE,128.79,False,Medium,ClearPath Hiring 92,Manufacturing,Lisa Singh,Senior
223,Data Analyst,2023-10-05,2023-11-09,35,3242.02,90,9,Nigeria,United States,92.63,False,Medium,BrightForce Group 90,Manufacturing,Aisha Johnson,Mid
224,Junior Developer,2024-06-27,2024-07-21,24,1727.37,30,2,Pakistan,United Kingdom,71.97,True,Low,PrimePath Staffing 30,Healthcare,Priya Patel,Mid
225,HR Manager,2023-01-06,2023-02-04,29,1301.63,21,14,Philippines,Canada,44.88,False,Low,TalentBridge Solutions 21,Manufacturing,Omar Singh,Senior
226,Junior Developer,2023-10-20,2023-11-23,34,3267.73,99,3,Philippines,Australia,96.11,False,Medium,RapidHire Partners 99,Finance,Lisa Singh,Senior
227,Senior IT Support,2023-06-30,2023-07-30,30,7566.15,5,27,India,Canada,252.2,False,High,EliteForce Staffing 5,Retail,Zara Ahmed,Junior
228,Junior Developer,2023-10-24,2023-11-28,35,3809.83,2,10,Nigeria,Australia,108.85,False,Medium,TrueNorth Staffing 2,Retail,Omar Davis,Senior
229,Data Analyst,2024-06-20,2024-07-17,27,1853.68,18,28,Kenya,Australia,68.65,True,Low,BrightForce Group 18,Manufacturing,Zara Malik,Junior
230,Junior Developer,2024-04-14,2024-05-12,28,3426.44,92,6,Philippines,United Kingdom,122.37,True,Medium,ClearPath Hiring 92,Manufacturing,Emma Smith,Mid
231,Data Analyst,2023-06-29,2023-07-30,31,2703.34,82,29,Kenya,Canada,87.2,False,Medium,BlueStar Recruitment 82,Manufacturing,Sarah Patel,Junior
232,Data Analyst,2023-07-09,2023-08-12,34,1260.21,62,11,Nigeria,United States,37.06,False,Low,ClearPath Hiring 62,Healthcare,Ahmed Smith,Mid
233,HR Manager,2023-12-04,2023-12-23,19,4177.61,93,19,Pakistan,United Kingdom,219.87,True,Medium,BlueStar Recruitment 93,Technology,Aisha Wilson,Junior
234,Data Analyst,2023-05-02,2023-06-03,32,2477.8199999999997,21,13,India,Australia,77.43,False,Medium,TalentBridge Solutions 21,Manufacturing,Priya Ahmed,Mid
235,Data Analyst,2023-10-30,2023-12-11,42,3070.87,29,8,Nigeria,United States,73.12,False,Medium,ClearPath Hiring 29,Retail,Chen Smith,Mid
236,HR Manager,2024-03-01,2024-03-27,26,6738.67,61,25,Philippines,Australia,259.18,True,High,NexGen Recruitment 61,Finance,Priya Jones,Junior
237,Junior Developer,2023-03-25,2023-05-02,38,3285.58,68,23,Nigeria,UAE,86.46,False,Medium,TalentBridge Solutions 68,Retail,Zara Smith,Senior
238,Senior IT Support,2024-06-01,2024-06-25,24,3308.79,69,5,Pakistan,United States,137.87,True,Medium,NexGen Recruitment 69,Finance,Emma Johnson,Mid
239,HR Manager,2024-05-15,2024-06-14,30,3581.2,66,15,India,United Kingdom,119.37,False,Medium,BrightForce Group 66,Healthcare,Emma Williams,Senior
240,HR Manager,2024-04-18,2024-05-14,26,4416.9,40,24,Philippines,United Kingdom,169.88,True,Medium,NexGen Recruitment 40,Technology,Raj Ali,Senior
241,Senior IT Support,2023-02-16,2023-03-16,28,6729.02,90,3,Philippines,Australia,240.32,True,High,BrightForce Group 90,Manufacturing,Lisa Singh,Senior
242,HR Manager,2023-05-19,2023-06-04,16,1095.2,94,21,Pakistan,Canada,68.45,True,Low,PeakHire Group 94,Technology,Priya Taylor,Mid
243,HR Manager,2024-01-20,2024-02-17,28,7348.1,85,28,India,Australia,262.43,True,High,TalentBridge Solutions 85,Manufacturing,Zara Malik,Junior
244,Data Analyst,2024-02-07,2024-03-03,25,1355.9,94,8,Pakistan,United Kingdom,54.24,True,Low,PeakHire Group 94,Technology,Chen Smith,Mid
245,Data Analyst,2024-03-10,2024-04-07,28,2389.01,30,8,Nigeria,Canada,85.32,True,Medium,PrimePath Staffing 30,Healthcare,Chen Smith,Mid
246,Data Analyst,2023-04-26,2023-05-20,24,1565.44,85,14,India,Australia,65.23,True,Low,TalentBridge Solutions 85,Manufacturing,Omar Singh,Senior
247,Senior IT Support,2023-02-04,2023-03-18,42,5590.39,87,23,Nigeria,United Kingdom,133.1,False,High,ClearPath Hiring 87,Manufacturing,Zara Smith,Senior
248,Senior IT Support,2023-08-11,2023-09-13,33,5011.33,100,2,India,United States,151.86,False,High,TalentBridge Solutions 100,Manufacturing,Priya Patel,Mid
249,Junior Developer,2023-11-23,2023-12-21,28,3447.36,99,22,Philippines,UAE,123.12,True,Medium,RapidHire Partners 99,Finance,Sarah Taylor,Mid
250,Junior Developer,2024-02-28,2024-03-25,26,3957.09,8,18,India,Australia,152.2,True,Medium,PrimePath Staffing 8,Retail,Carlos Brown,Senior
251,Junior Developer,2024-05-22,2024-06-30,39,2877.98,45,21,Nigeria,Canada,73.79,False,Medium,RapidHire Partners 45,Finance,Priya Taylor,Mid
252,Data Analyst,2023-11-04,2023-12-10,36,3088.93,97,18,Nigeria,Canada,85.8,False,Medium,ClearPath Hiring 97,Retail,Carlos Brown,Senior
253,Data Analyst,2024-04-19,2024-05-14,25,3572.62,72,14,India,Canada,142.9,True,Medium,ProLink HR 72,Retail,Omar Singh,Senior
254,Junior Developer,2023-12-05,2024-01-06,32,2165.26,58,28,Philippines,UAE,67.66,False,Medium,ClearPath Hiring 58,Finance,Zara Malik,Junior
255,Junior Developer,2023-02-10,2023-03-05,23,1154.61,25,26,Pakistan,Australia,50.2,True,Low,NexGen Recruitment 25,Retail,David Smith,Junior
256,Junior Developer,2023-12-07,2024-01-12,36,2438.18,2,7,Kenya,United States,67.73,False,Medium,TrueNorth Staffing 2,Retail,Sarah Johnson,Junior
257,HR Manager,2023-07-29,2023-08-25,27,3743.32,31,18,Kenya,UAE,138.64,True,Medium,BlueStar Recruitment 31,Manufacturing,Carlos Brown,Senior
258,HR Manager,2023-11-12,2023-12-14,32,5331.25,66,29,Nigeria,Canada,166.6,False,High,BrightForce Group 66,Healthcare,Sarah Patel,Junior
259,HR Manager,2023-07-28,2023-08-22,25,3284.89,53,2,Philippines,Australia,131.4,True,Medium,TalentBridge Solutions 53,Healthcare,Priya Patel,Mid
260,Junior Developer,2024-03-03,2024-04-03,31,1048.66,26,11,Nigeria,United States,33.83,False,Low,ProLink HR 26,Manufacturing,Ahmed Smith,Mid
261,Junior Developer,2023-12-12,2024-01-14,33,2497.9,63,24,Philippines,Canada,75.69,False,Medium,PeakHire Group 63,Technology,Raj Ali,Senior
262,Data Analyst,2024-05-15,2024-06-10,26,1507.8,70,21,Philippines,United Kingdom,57.99,True,Low,SwiftTalent Agency 70,Finance,Priya Taylor,Mid
263,Senior IT Support,2023-01-07,2023-01-31,24,7725.94,81,8,Philippines,United Kingdom,321.91,True,High,TalentBridge Solutions 81,Technology,Chen Smith,Mid
264,Senior IT Support,2023-03-03,2023-03-31,28,4093.6,86,30,Kenya,Australia,146.2,True,Medium,TalentBridge Solutions 86,Retail,Raj Ali,Junior
265,HR Manager,2024-02-26,2024-04-01,35,1047.2,68,24,Nigeria,UAE,29.92,False,Low,TalentBridge Solutions 68,Retail,Raj Ali,Senior
266,Senior IT Support,2024-03-16,2024-04-13,28,5511.08,23,4,Philippines,United Kingdom,196.82,True,High,BlueStar Recruitment 23,Technology,David Davis,Junior
267,Junior Developer,2023-12-29,2024-01-24,26,1575.8,51,3,Philippines,UAE,60.61,True,Low,BrightForce Group 51,Healthcare,Lisa Singh,Senior
268,Junior Developer,2023-03-24,2023-04-24,31,3970.7,84,25,Philippines,United Kingdom,128.09,False,Medium,PrimePath Staffing 84,Manufacturing,Priya Jones,Junior
269,HR Manager,2023-01-10,2023-01-31,21,4885.85,11,16,Pakistan,Canada,232.66,True,Medium,NexGen Recruitment 11,Manufacturing,Omar Ali,Junior
270,Data Analyst,2023-04-08,2023-05-16,38,2697.57,6,8,Kenya,United States,70.99,False,Medium,GlobalStaff Partners 6,Manufacturing,Chen Smith,Mid
271,HR Manager,2023-10-15,2023-11-25,41,1813.29,73,22,Nigeria,United Kingdom,44.23,False,Low,PeakHire Group 73,Manufacturing,Sarah Taylor,Mid
272,Senior IT Support,2024-02-12,2024-03-03,20,7807.35,39,6,Pakistan,Australia,390.37,True,High,SwiftTalent Agency 39,Technology,Emma Smith,Mid
273,HR Manager,2024-01-29,2024-02-29,31,6385.17,18,26,India,United Kingdom,205.97,False,High,BrightForce Group 18,Manufacturing,David Smith,Junior
274,Data Analyst,2023-03-19,2023-04-23,35,1161.09,99,20,Philippines,Australia,33.17,False,Low,RapidHire Partners 99,Finance,Chen Hassan,Mid
275,Data Analyst,2024-04-06,2024-05-12,36,1088.88,46,18,Philippines,Canada,30.25,False,Low,RapidHire Partners 46,Retail,Carlos Brown,Senior
276,HR Manager,2023-09-10,2023-10-06,26,3428.47,11,9,Philippines,United States,131.86,True,Medium,NexGen Recruitment 11,Manufacturing,Aisha Johnson,Mid
277,Junior Developer,2023-04-20,2023-05-25,35,3218.97,40,15,Philippines,UAE,91.97,False,Medium,NexGen Recruitment 40,Technology,Emma Williams,Senior
278,Senior IT Support,2024-04-04,2024-05-06,32,3662.54,66,14,Nigeria,United Kingdom,114.45,False,Medium,BrightForce Group 66,Healthcare,Omar Singh,Senior
279,Data Analyst,2023-11-29,2023-12-15,16,2662.66,2,10,Pakistan,Canada,166.42,True,Medium,TrueNorth Staffing 2,Retail,Omar Davis,Senior
280,Senior IT Support,2023-09-06,2023-10-12,36,6624.22,22,22,Philippines,Canada,184.01,False,High,TrueNorth Staffing 22,Technology,Sarah Taylor,Mid
281,Data Analyst,2023-03-06,2023-03-23,17,1903.39,36,14,Pakistan,UAE,111.96,True,Low,RapidHire Partners 36,Retail,Omar Singh,Senior
282,Senior IT Support,2024-05-22,2024-06-27,36,4805.62,26,15,Philippines,United Kingdom,133.49,False,Medium,ProLink HR 26,Manufacturing,Emma Williams,Senior
283,Senior IT Support,2024-01-25,2024-02-13,19,7744.12,43,15,Pakistan,UAE,407.59,True,High,PrimePath Staffing 43,Technology,Emma Williams,Senior
284,Junior Developer,2023-07-25,2023-08-28,34,1901.31,23,13,Philippines,UAE,55.92,False,Low,BlueStar Recruitment 23,Technology,Priya Ahmed,Mid
285,HR Manager,2023-11-30,2024-01-02,33,3903.29,51,12,India,United Kingdom,118.28,False,Medium,BrightForce Group 51,Healthcare,Emma Khan,Senior
286,Junior Developer,2023-01-28,2023-03-06,37,2776.68,60,23,Nigeria,United States,75.05,False,Medium,BlueStar Recruitment 60,Healthcare,Zara Smith,Senior
287,Data Analyst,2024-02-23,2024-03-30,36,2477.8199999999997,18,21,Philippines,UAE,68.83,False,Medium,BrightForce Group 18,Manufacturing,Priya Taylor,Mid
288,Junior Developer,2023-03-17,2023-04-12,26,3145.71,77,16,India,Australia,120.99,True,Medium,PeakHire Group 77,Finance,Omar Ali,Junior
289,HR Manager,2024-01-04,2024-02-05,32,5718.23,69,20,Philippines,United Kingdom,178.69,False,High,NexGen Recruitment 69,Finance,Chen Hassan,Mid
290,Data Analyst,2024-02-14,2024-03-03,18,1499.02,43,26,Pakistan,Canada,83.28,True,Low,PrimePath Staffing 43,Technology,David Smith,Junior
291,Senior IT Support,2024-06-15,2024-06-30,15,4293.69,89,19,Pakistan,United States,286.25,True,Medium,PeakHire Group 89,Retail,Aisha Wilson,Junior
292,HR Manager,2024-05-27,2024-06-25,29,5315.32,4,16,Philippines,United Kingdom,183.29,False,High,GlobalStaff Partners 4,Technology,Omar Ali,Junior
293,Senior IT Support,2023-05-26,2023-06-23,28,3580.35,44,15,India,United States,127.87,True,Medium,TrueNorth Staffing 44,Healthcare,Emma Williams,Senior
294,Data Analyst,2024-04-08,2024-05-09,31,2428.49,39,2,Philippines,United Kingdom,78.34,False,Medium,SwiftTalent Agency 39,Technology,Priya Patel,Mid
295,Senior IT Support,2023-09-07,2023-09-27,20,6385.7,71,6,Pakistan,UAE,319.28,True,High,NexGen Recruitment 71,Retail,Emma Smith,Mid
296,HR Manager,2023-07-08,2023-08-07,30,4159.28,85,14,Philippines,Canada,138.64,False,Medium,TalentBridge Solutions 85,Manufacturing,Omar Singh,Senior
297,Junior Developer,2023-01-05,2023-01-29,24,2348.73,27,9,Pakistan,United Kingdom,97.86,True,Medium,TrueNorth Staffing 27,Finance,Aisha Johnson,Mid
298,Junior Developer,2023-04-27,2023-05-24,27,2097.38,63,17,Kenya,UAE,77.68,True,Medium,PeakHire Group 63,Technology,Zara Jones,Junior
299,HR Manager,2024-04-13,2024-05-15,32,5935.02,87,23,Kenya,UAE,185.47,False,High,ClearPath Hiring 87,Manufacturing,Zara Smith,Senior
300,Senior IT Support,2023-09-02,2023-10-09,37,6360.55,24,12,Nigeria,United States,171.91,False,High,ClearPath Hiring 24,Healthcare,Emma Khan,Senior
301,HR Manager,2024-03-09,2024-04-08,30,5982.13,82,18,Philippines,United States,199.4,False,High,BlueStar Recruitment 82,Manufacturing,Carlos Brown,Senior
302,HR Manager,2024-04-06,2024-05-02,26,1866.5,46,1,Philippines,Canada,71.79,True,Low,RapidHire Partners 46,Retail,Carlos Jones,Junior
303,HR Manager,2024-05-21,2024-06-08,18,7819.15,63,14,Pakistan,Canada,434.4,True,High,PeakHire Group 63,Technology,Omar Singh,Senior
304,Senior IT Support,2023-08-14,2023-09-09,26,5826.99,36,8,Philippines,Australia,224.11,True,High,RapidHire Partners 36,Retail,Chen Smith,Mid
305,HR Manager,2024-05-22,2024-06-15,24,5828.25,15,19,India,United Kingdom,242.84,True,High,NexGen Recruitment 15,Retail,Aisha Wilson,Junior
306,Data Analyst,2024-03-27,2024-04-30,34,2626.13,55,4,India,United States,77.24,False,Medium,RapidHire Partners 55,Finance,David Davis,Junior
307,HR Manager,2023-03-31,2023-04-22,22,4314.08,16,25,India,United States,196.09,True,Medium,SwiftTalent Agency 16,Manufacturing,Priya Jones,Junior
308,Data Analyst,2024-03-14,2024-04-17,34,3583.15,18,26,India,United States,105.39,False,Medium,BrightForce Group 18,Manufacturing,David Smith,Junior
309,Senior IT Support,2023-06-22,2023-07-23,31,5850.37,91,10,Nigeria,UAE,188.72,False,High,BrightForce Group 91,Retail,Omar Davis,Senior
310,Senior IT Support,2024-02-26,2024-03-27,30,3677.94,36,28,Kenya,United States,122.6,False,Medium,RapidHire Partners 36,Retail,Zara Malik,Junior
311,Junior Developer,2023-09-11,2023-10-09,28,1438.73,87,13,Kenya,Canada,51.38,True,Low,ClearPath Hiring 87,Manufacturing,Priya Ahmed,Mid
312,Data Analyst,2023-03-19,2023-04-12,24,2883.44,99,3,Pakistan,Canada,120.14,True,Medium,RapidHire Partners 99,Finance,Lisa Singh,Senior
313,Data Analyst,2024-04-10,2024-05-15,35,3084.11,42,19,Philippines,United Kingdom,88.12,False,Medium,NexGen Recruitment 42,Healthcare,Aisha Wilson,Junior
314,Senior IT Support,2024-01-02,2024-02-11,40,6654.66,69,13,Nigeria,United States,166.37,False,High,NexGen Recruitment 69,Finance,Priya Ahmed,Mid
315,HR Manager,2023-12-12,2024-01-08,27,1805.61,17,19,Philippines,Canada,66.87,True,Low,TrueNorth Staffing 17,Retail,Aisha Wilson,Junior
