placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country
327,HR Mgr,13/01/2023,31/01/2023,18,,41,5,pak,Canada
328,H.R. Manager,27/04/2024,07/06/2024,41,4827.06,99,3,nigeria,United Kingdom
329,Senior IT Support,03/03/2023,30/03/2023,27,,51,17,Kenya,UAE
330,H.R. Manager,2023-06-06,2023-07-13,37,5117.88,40,3,kenya,Australia
331,Junior Developer,2023-03-09,2023-04-09,31,2609.17,56,24,NG,United States
332,Senior IT,2023-02-26,2023-03-16,18,7623.14,95,22,Pakistan,United States
333,Junior Developer,2023-12-22,2024-01-06,15,3104.5,93,9,pak,United States
334,Data Analyst,2023-01-31,2023-02-24,24,3198.81,55,9,IND,Australia
335,Senior IT,2023-02-26,2023-03-17,19,5480.74,73,6,pak,UAE
336,Sr IT Support,2023-04-29,2023-05-18,19,7471.34,66,1,PK,United Kingdom
337,Senior IT Support,28/01/2024,09/03/2024,41,4222.76,23,30,nigeria,United Kingdom
338,H.R. Manager,2023-11-24,2023-12-30,36,4122.58,10,19,PH,UAE
339,Sr. IT Support,17/02/2023,12/03/2023,23,3896.72,9,29,pak,Canada
340,Data Anlyst,2023-01-09,2023-02-10,32,1981.9,38,19,nigeria,UAE
341,Jr. Developer,20/05/2024,24/06/2024,35,2391.78,100,7,KEN,Australia
342,Jr. Developer,2023-01-25,2023-03-06,40,1451.7,45,21,Nigeria,United Kingdom
343,HR Manager,2023-04-17,2023-05-09,22,7245.03,31,14,IND,Canada
344,Data Analyst,2024-06-16,2024-07-03,17,1279.08,48,15,Pakistan,United Kingdom
345,Junior Developer,2023-03-05,2023-04-01,27,2911.65,17,8,Kenya,UAE
346,HR Manager,2023-11-22,2023-12-19,27,6503.63,30,3,india,United States
347,Sr IT Support,2024-04-22,2024-05-16,24,3777.05,16,18,PK,UAE
348,Human Resources Manager,2023-05-03,2023-06-03,31,4541.54,88,10,Nigeria,Australia
349,Data Analysis,2023-12-31,2024-01-18,18,1444.97,7,22,Pakistan,UAE
350,Senior IT Support,2023-09-13,2023-10-07,24,7760.48,14,26,india,United States
351,Sr. IT Support,2023-05-14,2023-05-29,15,7151.86,52,12,pak,United Kingdom
352,Data Analyst,2023-03-08,2023-04-12,35,,83,15,Kenya,United States
353,Sr IT Support,22/06/2023,12/07/2023,20,3213.48,56,27,pak,Canada
354,HR Manager,08/08/2023,01/09/2023,24,6416.06,36,9,philippines,Canada
355,Sr. IT Support,2023-10-30,2023-11-29,30,6070.53,71,16,NG,United Kingdom
356,HR Manager,2024-06-22,2024-07-11,19,3686.18,70,26,pak,United Kingdom
357,DataAnalyst,19/12/2023,24/01/2024,36,2439.05,65,11,Philippines,Canada
358,Senior IT Support,2023-10-15,2023-11-08,24,4594.39,61,17,india,UAE
359,Jr. Developer,2023-09-04,2023-10-11,37,3921.94,95,2,Nigeria,United States
360,HR Manager,2023-06-27,2023-08-04,38,4774.02,76,11,Kenya,UAE
361,Senior IT Support,2023-05-26,2023-07-02,37,6517.26,25,27,NG,Canada
362,Jr Developer,27/08/2023,24/09/2023,28,2471.31,3,17,PH,Canada
363,Junior Dev,01/07/2023,21/07/2023,20,3419.34,42,2,Pakistan,United Kingdom
364,Junior Developer,09/01/2024,02/02/2024,24,3323.1,48,23,PK,Canada
365,Data Analysis,11/06/2023,08/07/2023,27,1905.3,56,26,Kenya,Canada
366,Jr Developer,2024-01-01,2024-02-01,31,3121.55,76,27,kenya,United States
367,Data Anlyst,05/02/2024,04/03/2024,28,1382.05,99,19,Philippines,United Kingdom
368,Data Analysis,15/08/2023,08/09/2023,24,3763.11,14,30,PK,Canada
369,Senior IT,21/06/2023,11/07/2023,20,4189.98,12,27,PK,UAE
370,Data Analyst,2023-12-25,2024-01-18,24,1629.05,14,24,philippines,United Kingdom
371,Human Resources Manager,2024-02-28,2024-03-20,21,6662.92,49,12,Pakistan,Australia
372,HR Mgr,2023-08-19,2023-09-13,25,3366.19,10,26,Philippines,United Kingdom
373,Data Analysis,2023-12-17,2024-01-08,22,1783.38,49,6,india,United Kingdom
374,Data Analysis,09/05/2024,03/06/2024,25,2782.09,56,21,PH,United States
375,Jr Developer,2023-07-14,2023-08-15,32,1160.67,71,24,Kenya,Australia
376,Data Anlyst,2024-02-07,2024-03-10,32,1892.2,63,5,india,United Kingdom
377,H.R. Manager,2024-05-06,2024-05-28,22,3438.14,4,7,IND,United States
378,Senior IT,2024-02-12,2024-03-13,30,5367.85,85,9,kenya,United Kingdom
379,HR Manager,2024-01-14,2024-02-17,34,3924.41,6,9,kenya,Canada
380,Jr. Developer,04/06/2023,02/07/2023,28,3511.24,86,4,philippines,United Kingdom
381,H.R. Manager,04/03/2023,04/04/2023,31,7853.53,67,14,kenya,Australia
382,Jr. Developer,2023-02-05,2023-03-10,33,,67,26,kenya,Australia
383,Junior Developer,27/06/2023,01/08/2023,35,1360.85,22,7,kenya,United States
384,H.R. Manager,26/07/2023,10/08/2023,15,3391.84,81,5,PK,Australia
385,Senior IT,30/11/2023,27/12/2023,27,3435.14,67,15,india,United Kingdom
386,H.R. Manager,13/04/2023,22/05/2023,39,3562.59,73,25,Nigeria,United Kingdom
387,DataAnalyst,2024-05-12,2024-06-13,32,3633.68,61,2,Nigeria,United States
388,Junior Developer,2024-02-16,2024-03-15,28,2854.73,43,23,india,United States
389,Data Analyst,2023-11-07,2023-11-29,22,,63,28,Pakistan,United Kingdom
390,Junior Developer,2023-11-25,2023-12-26,31,1901.44,54,20,nigeria,United Kingdom
391,Junior Dev,11/05/2024,09/06/2024,29,3740.3,48,27,India,United Kingdom
392,Jr Developer,2024-02-18,2024-03-25,36,1196.85,68,29,PH,Australia
393,Junior Dev,2023-03-01,2023-03-18,17,3625.54,59,2,Pakistan,UAE
394,Data Analyst,11/02/2024,11/03/2024,29,2105.06,16,22,KEN,United Kingdom
395,HR Mgr,2024-04-30,2024-05-27,27,2782.13,45,12,India,United States
396,Data Analyst,2023-10-19,2023-11-30,42,3246.88,7,6,nigeria,Australia
397,Jr. Developer,03/10/2023,03/11/2023,31,2942.14,66,1,Nigeria,United Kingdom
398,Jr Developer,16/09/2023,12/10/2023,26,,40,23,philippines,UAE
399,DataAnalyst,06/11/2023,06/12/2023,30,2376.99,80,13,Philippines,Australia
400,DataAnalyst,2023-10-17,2023-11-01,15,2684.37,14,16,pak,United Kingdom
401,Data Analysis,2023-11-02,2023-11-28,26,3584.47,67,25,IND,United States
402,HR Manager,27/01/2023,24/02/2023,28,6302.65,38,9,NG,Canada
403,Sr. IT Support,2023-07-14,2023-08-13,30,5915.12,92,8,Philippines,Australia
404,HR Mgr,2024-06-03,2024-07-11,38,3719.58,22,27,kenya,Australia
405,Sr IT Support,07/07/2023,26/07/2023,19,5353.9,43,21,PK,United Kingdom
406,Jr. Developer,2023-12-06,2024-01-02,27,3232.63,75,10,India,Canada
407,HR Mgr,2023-03-14,2023-04-12,29,1161.03,25,17,nigeria,United Kingdom
408,HR Manager,2023-06-04,2023-07-12,38,5649.19,26,11,nigeria,Canada
409,Junior Developer,2023-03-24,2023-04-26,33,1949.15,81,6,Kenya,UAE
410,Senior IT Support,2023-06-22,2023-07-18,26,5260.27,21,16,kenya,United Kingdom
411,H.R. Manager,2024-05-03,2024-05-27,24,6167.44,5,18,PK,United States
412,Senior IT Support,2024-06-27,2024-07-28,31,7460.03,87,1,KEN,United States
413,DataAnalyst,2024-05-30,2024-07-02,33,1936.28,22,3,India,United Kingdom
414,Human Resources Manager,2023-12-12,2024-01-07,26,6639.16,88,5,india,UAE
415,DataAnalyst,2024-02-18,2024-03-24,35,3250.35,29,24,NG,United States
416,Senior IT Support,11/01/2024,13/02/2024,33,5948.46,5,13,India,UAE
417,Sr. IT Support,21/04/2023,27/05/2023,36,,3,2,Nigeria,United Kingdom
418,HR Manager,2023-06-06,2023-07-07,31,3617.98,88,21,Philippines,United Kingdom
419,Sr IT Support,2023-05-21,2023-06-18,28,6312.41,14,17,india,Australia
420,Sr IT Support,24/07/2023,12/08/2023,19,6923.8,67,7,pak,UAE
421,Data Anlyst,01/08/2023,02/09/2023,32,1481.12,62,11,KEN,United States
422,Senior IT,2024-05-20,2024-06-04,15,7534.4,12,25,Pakistan,Australia
423,Data Analyst,2023-10-31,2023-11-16,16,2933.01,7,4,pak,United States
424,Data Anlyst,12/03/2024,09/04/2024,28,2080.64,13,28,nigeria,United Kingdom
425,Jr Developer,02/10/2023,19/10/2023,17,1985.98,12,12,Pakistan,UAE
426,HR Manager,30/01/2024,15/02/2024,16,5001.25,62,26,PK,Canada
427,Jr Developer,02/03/2023,09/04/2023,38,1339.17,21,4,kenya,Canada
428,HR Mgr,05/07/2023,11/08/2023,37,3406.79,100,12,NG,Australia
429,Junior Developer,2024-02-26,2024-03-22,25,2449.24,9,9,Pakistan,UAE
430,Jr. Developer,2023-12-13,2024-01-07,25,3933.69,89,23,Pakistan,Australia
431,Jr. Developer,2024-01-30,2024-02-20,21,2445.79,72,29,pak,Australia
432,Jr Developer,22/05/2024,06/06/2024,15,2516.7,10,25,Pakistan,Canada
433,Data Analysis,2023-08-17,2023-09-11,25,,49,13,IND,United States
434,Human Resources Manager,2024-05-25,2024-06-16,22,7006.31,16,16,pak,United Kingdom
435,H.R. Manager,04/04/2023,25/04/2023,21,3179.16,80,21,pak,UAE
436,Junior Dev,2023-12-16,2024-01-21,36,2963.79,7,27,NG,United States
437,Data Analysis,29/04/2024,03/06/2024,35,2680.45,47,23,nigeria,Canada
438,Jr. Developer,2023-10-26,2023-11-11,16,1006.59,48,23,pak,United Kingdom
439,HR Mgr,2024-02-24,2024-03-12,17,1421.35,79,7,Pakistan,United States
440,Junior Dev,2023-12-13,2024-01-03,21,2371.14,54,2,pak,Australia
441,Human Resources Manager,18/05/2023,09/06/2023,22,6292.28,1,17,pak,United Kingdom
442,HR Mgr,01/07/2023,31/07/2023,30,3773.11,23,24,PH,United States
443,Data Analysis,2023-09-12,2023-10-03,21,2512.33,44,10,pak,Canada
444,Junior Developer,2024-06-08,2024-07-08,30,2238.24,90,18,Nigeria,UAE
445,Junior Dev,25/10/2023,01/12/2023,37,1602.67,87,5,KEN,United States
446,Data Analysis,2024-05-06,2024-06-07,32,3131.06,86,23,PH,Canada
447,Data Anlyst,2023-01-14,2023-02-20,37,3632.43,4,13,kenya,United States
448,Sr. IT Support,14/06/2023,09/07/2023,25,3999.51,88,9,Pakistan,United States
449,Data Anlyst,03/01/2024,31/01/2024,28,1612.0,14,20,nigeria,Australia
450,HR Manager,22/10/2023,22/11/2023,31,4187.98,7,30,nigeria,Canada
451,Data Analysis,2023-09-15,2023-10-15,30,,100,28,Philippines,Canada
452,DataAnalyst,21/07/2023,21/08/2023,31,3265.32,25,10,nigeria,Canada
453,Senior IT,2024-06-10,2024-07-05,25,3934.88,6,14,PK,UAE
454,Junior Developer,2023-01-06,2023-02-03,28,1482.79,91,30,PH,United States
455,Data Analysis,2023-11-05,2023-11-22,17,2790.64,74,18,Pakistan,UAE
456,Jr. Developer,2024-06-01,2024-06-21,20,3870.96,70,18,pak,Canada
457,Jr. Developer,2023-12-06,2023-12-26,20,3650.19,28,25,pak,Australia
458,Senior IT Support,04/09/2023,05/10/2023,31,3573.61,79,30,PH,Australia
459,Data Analysis,2023-04-27,2023-05-19,22,2144.12,70,24,India,UAE
460,DataAnalyst,2024-05-13,2024-06-05,23,2542.93,84,7,Pakistan,UAE
461,Sr IT Support,08/01/2023,02/02/2023,25,3836.97,27,22,PH,United States
462,H.R. Manager,21/03/2024,28/04/2024,38,7178.33,10,24,nigeria,United States
463,Data Analysis,02/07/2023,24/07/2023,22,,72,3,Pakistan,Australia
464,Data Analyst,2024-02-19,2024-03-21,31,2222.9,3,13,nigeria,United Kingdom
465,Senior IT,2023-03-16,2023-04-09,24,6779.8,65,4,PH,UAE
466,Data Anlyst,2024-03-24,2024-05-01,38,2819.7,85,1,Nigeria,Canada
467,Jr. Developer,30/10/2023,22/11/2023,23,1409.14,19,10,PK,UAE
468,Junior Developer,2024-02-08,2024-03-02,23,,11,10,Pakistan,United States
469,DataAnalyst,2024-06-08,2024-07-15,37,1635.21,24,8,KEN,Australia
470,Junior Dev,25/02/2023,29/03/2023,32,1343.87,71,15,nigeria,Australia
471,Senior IT,13/05/2024,01/06/2024,19,4253.44,46,5,pak,United States
472,Senior IT,2024-04-06,2024-04-25,19,7500.59,85,10,pak,Australia
473,DataAnalyst,2023-06-22,2023-07-16,24,3423.1,32,26,PK,United States
474,H.R. Manager,06/12/2023,12/01/2024,37,4383.4,60,15,KEN,UAE
475,HR Mgr,25/03/2023,26/04/2023,32,2655.02,18,29,Nigeria,Australia
476,Senior IT,03/06/2024,29/06/2024,26,6637.13,75,19,India,Canada
477,Junior Dev,28/04/2024,04/06/2024,37,3718.91,20,12,Nigeria,Canada
478,Data Anlyst,2023-04-03,2023-05-07,34,1401.64,65,1,India,United States
479,Jr Developer,2023-06-13,2023-07-23,40,3271.62,73,22,nigeria,United States
480,HR Mgr,2024-05-14,2024-06-20,37,,34,12,KEN,United States
481,Junior Dev,2024-02-02,2024-02-27,25,2553.66,59,29,Pakistan,United Kingdom
482,Data Analysis,08/10/2023,02/11/2023,25,1309.68,34,19,Pakistan,Australia
483,HR Manager,2023-03-21,2023-04-18,28,6268.38,49,30,Kenya,United States
484,DataAnalyst,08/05/2024,07/06/2024,30,3451.71,1,17,PH,United States
485,Jr. Developer,2023-08-05,2023-08-31,26,1231.26,21,12,philippines,Australia
486,Jr. Developer,2023-04-27,2023-05-24,27,2243.84,62,16,KEN,United States
487,H.R. Manager,2023-06-14,2023-07-12,28,,66,2,Kenya,Australia
488,Jr Developer,2024-02-20,2024-03-06,15,1774.78,73,21,PK,United Kingdom
489,Data Anlyst,27/04/2024,05/06/2024,39,3841.76,22,8,NG,Canada
490,Jr Developer,21/06/2023,19/07/2023,28,2869.64,44,30,Kenya,Canada
491,Senior IT,2023-04-22,2023-05-27,35,4149.07,67,28,Kenya,Australia
492,Junior Developer,09/02/2023,13/03/2023,32,2816.53,69,17,kenya,United Kingdom
493,Junior Developer,02/01/2023,24/01/2023,22,3705.95,100,22,pak,Canada
494,DataAnalyst,2024-03-15,2024-04-14,30,3624.47,62,26,PH,Canada
495,Sr IT Support,27/08/2023,27/09/2023,31,5127.45,11,10,IND,Australia
496,H.R. Manager,2023-01-08,2023-02-13,36,,16,17,NG,United Kingdom
497,Junior Dev,2024-01-06,2024-02-09,34,3063.3,55,21,Philippines,Australia
498,H.R. Manager,11/02/2024,08/03/2024,26,5823.35,53,18,india,Australia
499,DataAnalyst,2023-11-11,2023-12-07,26,2677.28,100,23,philippines,Canada
500,Sr IT Support,2023-06-15,2023-07-13,28,6739.07,66,13,KEN,UAE
501,Sr. IT Support,06/01/2023,11/02/2023,36,3803.69,19,16,Nigeria,Australia
502,Senior IT,08/02/2023,05/03/2023,25,4315.46,52,20,Philippines,Australia
503,Sr. IT Support,2024-05-21,2024-06-23,33,7728.58,26,28,india,Australia
504,Sr. IT Support,26/08/2023,20/09/2023,25,6919.8,87,2,india,UAE
505,Senior IT Support,10/10/2023,11/11/2023,32,7878.23,46,22,India,Canada
506,Junior Dev,12/03/2023,14/04/2023,33,2553.23,71,10,Philippines,Australia
507,DataAnalyst,20/08/2023,26/09/2023,37,2042.43,25,15,NG,Canada
508,Data Analyst,2023-03-16,2023-04-11,26,1525.1,44,4,Kenya,Australia
509,Data Analyst,10/05/2024,09/06/2024,30,3082.58,97,11,india,Canada
510,Senior IT Support,27/01/2024,29/02/2024,33,5409.85,29,22,kenya,United States
511,H.R. Manager,10/01/2023,12/02/2023,33,7777.23,34,8,Nigeria,UAE
512,Data Analysis,2024-05-02,2024-05-23,21,1228.09,28,29,pak,Australia
513,Junior Dev,05/09/2023,29/09/2023,24,2497.0,27,8,india,United States
514,DataAnalyst,22/03/2023,22/04/2023,31,1467.99,85,16,nigeria,Australia
515,Sr. IT Support,2023-11-19,2023-12-12,23,7240.05,74,28,Pakistan,UAE
516,Data Analyst,2023-05-12,2023-06-07,26,2193.64,55,16,philippines,Australia
517,DataAnalyst,2023-06-28,2023-07-21,23,2181.15,16,23,Pakistan,Australia
518,Senior IT Support,2023-04-14,2023-05-13,29,3059.1,79,28,philippines,UAE
519,Data Analyst,2023-12-18,2024-01-10,23,1711.42,64,14,PK,United States
520,DataAnalyst,2024-04-06,2024-05-11,35,2095.23,17,19,Philippines,United States
521,Data Analyst,2024-01-26,2024-02-24,29,3412.26,95,5,nigeria,Canada
522,Jr Developer,2024-06-13,2024-07-11,28,2264.56,41,26,Nigeria,Canada
523,Sr. IT Support,2023-03-03,2023-03-29,26,4992.01,33,16,india,United Kingdom
524,Data Analysis,2023-09-21,2023-10-26,35,1779.31,53,4,philippines,UAE
525,Junior Dev,28/06/2023,05/08/2023,38,2730.56,37,12,nigeria,UAE
526,HR Mgr,2023-03-22,2023-04-25,34,3324.23,37,15,kenya,United States
527,Data Analysis,19/02/2024,20/03/2024,30,2265.45,10,3,nigeria,United States
528,Data Analysis,01/10/2023,26/10/2023,25,1950.63,51,9,IND,Canada
529,DataAnalyst,2024-04-06,2024-05-17,41,3243.69,24,28,Nigeria,United Kingdom
530,Data Analyst,2023-03-23,2023-04-10,18,3821.31,51,4,PK,United Kingdom
531,Sr. IT Support,2023-03-27,2023-04-18,22,3131.82,80,5,pak,United Kingdom
532,Data Anlyst,29/03/2024,30/04/2024,32,1688.07,17,17,kenya,United States
533,DataAnalyst,2024-05-02,2024-05-17,15,3581.11,70,30,Pakistan,UAE
534,Junior Developer,2023-07-01,2023-08-01,31,3908.63,59,21,PH,Australia
535,Data Anlyst,21/08/2023,22/09/2023,32,3726.77,57,10,Philippines,UAE
536,Junior Developer,2023-05-20,2023-06-17,28,,61,18,Philippines,United Kingdom
537,HR Mgr,2023-10-27,2023-11-29,33,1898.83,1,18,KEN,UAE
538,H.R. Manager,04/02/2024,03/03/2024,28,4973.76,29,9,India,United Kingdom
539,Jr. Developer,2023-10-06,2023-11-09,34,2549.83,96,18,Philippines,UAE
540,Senior IT,11/04/2024,08/05/2024,27,3912.04,35,23,Philippines,Australia
541,Data Analysis,2023-01-23,2023-02-19,27,,14,10,philippines,UAE
542,Senior IT Support,2024-05-20,2024-06-11,22,4164.05,54,10,PK,Canada
543,Sr. IT Support,2023-05-30,2023-06-28,29,4651.24,100,13,IND,United Kingdom
544,Jr Developer,26/01/2024,26/02/2024,31,1576.58,16,25,PH,United States
545,Human Resources Manager,2023-07-23,2023-08-28,36,4235.81,99,4,Philippines,Australia
546,HR Mgr,2023-11-27,2023-12-26,29,2167.37,94,2,kenya,Australia
547,Data Analyst,05/01/2024,30/01/2024,25,2443.69,86,7,PH,United Kingdom
548,H.R. Manager,2023-10-10,2023-11-11,32,4622.57,51,26,India,United States
549,HR Mgr,2023-04-02,2023-04-17,15,3065.22,64,3,Pakistan,Australia
550,Sr. IT Support,2023-04-20,2023-05-24,34,3298.88,30,11,IND,Australia
551,DataAnalyst,2023-07-17,2023-08-24,38,3416.58,49,12,Nigeria,United States
552,HR Mgr,2024-05-16,2024-06-07,22,3119.88,24,18,india,UAE
553,Human Resources Manager,2023-06-14,2023-07-17,33,4376.62,20,15,IND,UAE
554,DataAnalyst,2024-06-02,2024-07-04,32,2362.24,24,29,nigeria,United Kingdom
555,Jr. Developer,2024-02-01,2024-03-03,31,,88,16,Kenya,Australia
556,Data Anlyst,2023-04-24,2023-05-18,24,1967.8,85,3,PK,United Kingdom
557,Jr Developer,2024-05-12,2024-06-11,30,3620.48,5,19,nigeria,Canada
558,Data Analyst,2023-03-14,2023-04-16,33,1147.26,27,21,kenya,Canada
559,Senior IT,2024-01-05,2024-02-16,42,5340.3,54,27,NG,UAE
560,Sr. IT Support,11/02/2023,22/03/2023,39,7118.21,39,3,Nigeria,United States
561,Sr IT Support,2023-07-14,2023-08-08,25,6625.86,85,8,PH,Australia
562,H.R. Manager,02/01/2024,30/01/2024,28,6730.54,90,22,kenya,Canada
563,Jr Developer,2024-05-31,2024-06-29,29,3377.38,21,18,NG,Australia
564,Data Analysis,2024-01-16,2024-02-14,29,2650.24,82,14,philippines,UAE
565,Junior Dev,2023-09-18,2023-10-17,29,2125.19,58,15,Kenya,Canada
566,Data Anlyst,2023-11-06,2023-11-21,15,2787.29,29,7,Pakistan,UAE
567,Junior Developer,2023-06-09,2023-06-28,19,1282.86,47,29,Pakistan,Australia
568,Data Analyst,2024-02-14,2024-03-10,25,3433.22,28,24,India,United Kingdom
569,HR Mgr,2023-04-08,2023-05-09,31,1518.71,39,2,KEN,Australia
570,Sr. IT Support,2024-03-20,2024-04-14,25,7609.36,16,28,Philippines,United States
571,Senior IT Support,2023-02-25,2023-04-02,36,6169.44,6,11,KEN,Australia
572,Data Analysis,21/02/2023,21/03/2023,28,2507.2,51,15,Kenya,Australia
573,Senior IT,2024-02-08,2024-03-13,34,4110.43,44,3,Kenya,Canada
574,Sr. IT Support,2024-02-13,2024-03-21,37,5740.76,100,23,Kenya,United States
575,HR Mgr,2023-07-20,2023-08-19,30,2677.89,95,17,Nigeria,United States
576,Data Analyst,2023-04-02,2023-04-25,23,3330.32,53,14,India,UAE
577,Data Analysis,2023-11-09,2023-12-04,25,2033.57,45,20,IND,Canada
578,Human Resources Manager,24/07/2023,21/08/2023,28,3224.39,20,25,Kenya,United Kingdom
579,Jr. Developer,2023-10-22,2023-11-06,15,3846.82,89,26,pak,United Kingdom
580,HR Mgr,2023-08-05,2023-09-03,29,1068.24,67,25,india,UAE
581,Junior Developer,2024-01-21,2024-02-21,31,3085.21,85,17,PH,United Kingdom
582,Sr. IT Support,2023-10-05,2023-10-29,24,4420.07,84,1,india,United Kingdom
583,Data Analyst,04/01/2024,07/02/2024,34,2988.94,3,10,Philippines,Canada
584,Sr IT Support,2024-06-28,2024-07-26,28,7519.36,26,17,India,Canada
585,Senior IT Support,2023-11-09,2023-12-14,35,3198.76,51,24,PH,United States
586,DataAnalyst,2024-05-28,2024-06-17,20,2066.13,8,21,Pakistan,UAE
587,Senior IT Support,2023-08-19,2023-09-22,34,7720.68,51,22,NG,United States
588,Jr. Developer,12/03/2024,02/04/2024,21,2252.0,78,11,pak,Canada
589,Junior Dev,27/07/2023,22/08/2023,26,2957.42,40,23,PH,Australia
590,H.R. Manager,29/05/2023,28/06/2023,30,7978.43,73,30,NG,United States
591,Sr IT Support,30/05/2023,22/06/2023,23,3920.68,98,11,IND,Canada
592,Human Resources Manager,2023-10-08,2023-11-05,28,6728.05,25,4,Philippines,United States
593,Data Analyst,2023-08-26,2023-09-10,15,2816.81,4,12,PK,United Kingdom
594,HR Mgr,25/04/2024,02/06/2024,38,1402.26,48,6,KEN,Canada
595,Junior Developer,23/02/2024,25/03/2024,31,1491.36,2,30,philippines,UAE
596,Junior Dev,25/03/2024,21/04/2024,27,,63,23,Philippines,UAE
597,Jr. Developer,25/01/2024,29/02/2024,35,2282.67,51,20,nigeria,Australia
598,Sr. IT Support,13/02/2023,19/03/2023,34,5603.25,32,17,Kenya,Australia
599,Sr. IT Support,2023-02-20,2023-03-27,35,5788.5,57,13,Philippines,UAE
600,Data Anlyst,25/02/2023,07/04/2023,41,2384.04,19,15,Nigeria,Canada
601,Sr IT Support,2023-05-19,2023-06-11,23,3898.86,42,15,pak,United Kingdom
602,Junior Dev,28/11/2023,20/12/2023,22,3647.65,92,26,PK,United States
603,Sr IT Support,2024-01-07,2024-02-13,37,3455.96,91,13,KEN,Australia
604,HR Manager,24/06/2023,22/07/2023,28,,73,28,Kenya,United States
605,Jr Developer,2023-11-12,2023-11-29,17,,99,15,PK,UAE
606,Sr IT Support,04/01/2023,01/02/2023,28,7492.71,33,1,kenya,Canada
607,Senior IT Support,2023-08-11,2023-09-11,31,6039.92,61,15,philippines,Canada
608,Senior IT Support,2023-08-01,2023-08-26,25,4223.57,19,2,philippines,UAE
609,Sr. IT Support,2023-11-02,2023-11-19,17,6334.98,12,2,Pakistan,United Kingdom
610,Jr Developer,01/07/2023,27/07/2023,26,3016.27,96,19,Philippines,UAE
611,Senior IT,24/01/2024,21/02/2024,28,6842.56,98,14,NG,Australia
612,HR Mgr,2023-10-09,2023-10-28,19,1403.64,53,17,pak,United States
613,Sr. IT Support,25/06/2024,24/07/2024,29,3546.51,62,24,KEN,Australia
614,Data Anlyst,2023-09-23,2023-11-02,40,2281.16,80,12,NG,United States
615,HR Mgr,19/05/2024,23/06/2024,35,2559.12,79,8,Kenya,UAE
616,Sr IT Support,01/05/2023,23/05/2023,22,3119.93,27,26,India,Australia
617,Sr. IT Support,2023-08-06,2023-09-05,30,4668.96,26,23,Philippines,UAE
618,Senior IT,28/11/2023,01/01/2024,34,4538.86,15,22,india,UAE
619,Senior IT Support,13/12/2023,10/01/2024,28,7160.21,62,30,IND,Canada
620,Junior Developer,2023-12-10,2024-01-07,28,2444.49,53,30,Nigeria,United Kingdom
621,Data Anlyst,2023-01-20,2023-02-25,36,2694.83,88,11,nigeria,UAE
622,Data Analyst,20/01/2024,06/02/2024,17,3522.22,22,19,pak,Australia
623,Sr IT Support,19/11/2023,15/12/2023,26,7322.97,35,14,Philippines,United Kingdom
624,DataAnalyst,2023-08-10,2023-09-06,27,2355.72,23,4,philippines,UAE
625,Junior Dev,26/01/2023,23/02/2023,28,3740.06,65,5,Nigeria,United States
626,Data Anlyst,11/04/2023,10/05/2023,29,3326.6,67,22,IND,United States
627,Sr. IT Support,2024-06-18,2024-07-21,33,5296.84,40,30,India,United Kingdom
